user_id,prod_id,rating,label,date,review,Year,venue
181397,2994,bad,-1,2/19/14,I was very excited to try the Firefox after hearing so many great things from friends and co workers. So a few sundays ago my husband surprised me and took us for dinner. I'm absolutely horrified at my experience. We were seated in a server named Wendy's section. As she approached our table the first thing we noticed was that her eyes were blood shot and her speech was slurred. Also she smelled very strongly of alcohol. We asked to speak with a manager right away. She told us she would go get said manager. After waiting 25 mins we got up to leave. On the way out my husband and I noticed her at the bar drinking wine! Then watched her stumble away to the next unfortunate table. The firebox should be ashamed to call themselves a five star restaurant with such trash as a serving staff.,2014,Firebox Restaurant
15394,4568,good,1,9/21/11,"If you're looking for the best in Cajun food, you'll need to come to a food truck to get it.  The chef/owner spent plenty of time in the kitchens of New Orleans; NOLA being one of them.  I've ordered the entire menu and it's all delicious.  The Muffulettas, Gumbo, and Jambalaya rival any from New Orleans, and the Beignets are to die for.  Definitely worth your time to find this truck and hit it up...it's super-clean and new, plus the service is WAY faster than any food truck I've ever eaten at.",2011,The French Quarter Food Truck
117448,2982,bad,1,5/8/13,"No taste and rip off portions. My brother and I just ordered take out on Monday night and it was a total waste of money. I understand the restaurant is in Montclair so you have to expect to pay the price, which is not a problem for me, but the problem for me is the portions. We ordered the assorted chicken tikka for $16, which is basically 3 different types of chicken tikka/kebabs. We litterally received 4 small pieces of chicken for $16. I've had my share of Indian food, from local mom &  pop, boutique, and Michelin star rated restaurants, and have never encountered such poor portions. The other problem was that the food had no taste what so ever.  It was bland, and we had to sprinkle salt and some tandoori spices on it to give it some taste. Luckily we had the spices at home. If the food had taste, I would have forgotten about the poor portion. We also ordered the chicken butter masala,  which was no where near what butter masala should taste like. It was lacking the rich creamy and buttery taste. And we also ordered a traditional indian style chicken curry which was worse than what you find in the freezer section at your local indian grocery store.  It was tarty probably from not using the correct tomatoes.  The naan bread and the rice were the only things that were ok. I also understand that because of its location and majority of its clientele not being indian, that they have to ease up on the strong indian spices,  but don't call yourself an indian restaurant if you cant serve up the real flavors. Big disappointment for $70 for 3 dishes and some naan. I've dined at Michelin star rated Tulsi in NYC many times and have had better portions there. I've added a photo of their poor portions.",2013,Brick Lane Curry House
128528,3808,good,1,5/12/14,"I took my family out over the weekend for Mother's Day dinner and everyone really enjoyed Entree BYOB. We didn't make it too easy on them, I had changed the number of people on the reservation the day before and our party ended up showing up late anyway. The staff was very nice and friendly, and we received no ill will from them, which was just great. The food was also very good, I got the Calamari and the Rib Eye. Neither of the dishes I ordered were the best I've ever tasted, but they were close. Despite the generous portion sizes, everyone at our table cleaned their plates. The place was packed when we were there, and there was a party of 20 in a restaurant that seats 35 people total- made it a bit loud and cramped, not that bad though. Since we were a bit late to get started, we took a little longer than expected. By the time we were finishing up, we could notice people standing by the door waiting for their reservation. Despite this, our server did not rush us and try to push us out, which did not go unnoticed.",2014,Entree BYOB
226926,4110,good,-1,3/27/10,Great customer service. Great prices.,2010,Gene’s III
32561,2096,bad,1,10/31/09,"Hon Sushi is a strip mall restaurant sandwiched between Cheeburger Cheeburger and the Indian restaurant Hariri.  Step through the curtain just past the entrance, and you face a bold interior.  The well-lit sushi counter faces you on the right.  Dark hardwood flooring and tables with creative chandeliers surround you.  Staff are dressed completely in black.  The open seating area is toward the front and the right;  private spaces are towards the rear and the left.  In the private dining area, each round table is ringed by a chain-mail steel curtain.  Walls are lined with something that looks like folded paper, or perhaps the panels of a sound-proof room. Unfortunately, the menu at Hon Sushi does not meet the bold face they present.  Unless you have never heard of a volcano roll, there is nothing to surprise.  The menu ranges from sushi, noodles, katsus, and a few Korean dishes.   We started with the fried calamari which looked crisp and smelled delicious.  When we bit into them, however, the batter was over-fried and the inside was rubbery.  My wife ordered sashimi which had a dozen or so very small pieces of fish.  I ordered a sumo roll (fried soft shell crab with tuna and salmon on top), a yellowtail and scallion roll, and a spicy salmon roll.  The rolls looked as if they had been sliced with a plastic butter knife, and they had very little fish in them.  We also ordered three pieces of salmon sashimi a la carte; each piece cost $3.  I've been to places in the city where $4 would get you two pieces of generously cut fish.  At Hon, the pieces were tiny.  The small portions were not completely unwelcome since all the sushi was too warm and too chewy.  Sushi should melt in the mouth; at the very least, it should not be 10-minute chewed bazooka gum. Hon Sushi tries too hard to impress with its decor and not hard enough with its food.  The price was WAY too high for the quality and quantity of food I received.  The menu offers not even the slightest of innovations.  Unless something dramatic changes here, I will never sit down at this restaurant again.",2009,Hon Sushi_1
15340,4028,bad,1,8/30/12,"If you prefer a heavy, weighted down, overly doughy, bready, chewy crust with inferior cheese by all means order from here. If you like a thin, crust with better quality toppings and cheese give Tony D's or Angeloni's a try, both are in Caldwell and both a re far better.",2012,Forte Pizzaria
247656,4606,good,1,10/15/13,"Simple, healthy, real food!!!  The staff at the counter are always happy to customize your order too. Salad is a great and filling dinner option--comes with a side of rice and beans with grilled onions, peppers on top. Burritos are large, you can get even bigger size for like 50c or you can get the burrito with a side of rice and beans. This is our go-to spot every week after yoga class...and whenever there's too long of a wait for a seat elsewhere.",2013,Bueno Y Sano
159434,2478,bad,1,11/13/13,"I'm Italian. I know my pizza. The ""Personal"" pizza was the size of a teacup saucer. The Margherita was soggy, and the dough tasted like a tortilla. The Parma was so spicy and congealed with balsamic it was inedible. Only good thing was that they didn't charge us, so at least we didn't throw our money away. Only threw the pizza away.",2013,Posto
258165,3840,good,1,1/9/15,"I seem to pass  The Pizza Terminal a few times a month in my  travels. I stop in for lunch, my favorite pizza is the Nonna...I find the Dinners and sandwiches are always consistent with a delicious taste and reasonably priced.  The staff is always friendly...you feel like family when you are there, they will make anything to order to your taste. Looking foward to my next penne  vodka with chicken and a Nonna pizza -to go-for the family",2015,The Pizza Terminal
147569,4112,good,-1,1/21/14,My girlfriend and I had her son's 6th birthday party at Park Central and were literally blown away by the food and service. The weather was miserable but the management and staff went out of their way to make everyone feel right at home. The food was incredible. We had a buffet-style party and the chicken and salmon were delicious. Chef Tom even helped us make a specialty menu for her son to feature all his favorite foods even though they were not on the menu. We truly loved our experience with them and have been singing their praises. Thank you PCT!,2014,Park Central Tavern
192989,4329,bad,1,8/4/13,"I came here because I was looking for a place to eat near Yale and my friend had warned me that this is just a cheap place for food and so I shouldn't expect anything spectacular.  Even with low expectations, the experience was awful.  They seated us downstairs which is the only area that has A/C, which we thought would be great since it was the middle of summer.  The downside of sitting downstairs is that they completely ignored us.  We had to wait a really long time for them to take our order.  We saw a group of girls leave complaining that they were waiting forever for their food to come out and we should have left  too.  When we finally did get to order, the waiter couldn't have cared if we were there or not.  It did take a long time to get our food and I ordered a bubble tea drink (I think it was Thai Tea) and it came out with 5 balls of boba and lots of ice.  The thai tea tasted fine, but there was so much ice that my boba never came up because it was stick between the ice.  The noodles were bland and I had to smother it in hot sauce to get any kind of flavor.  Will not be back.",2013,York Street Noodle House
258258,4833,bad,1,12/16/12,"I had an 8:15 reservation on 12/14 and kept being told it would be 5 minutes until a table was ready. At 8:50 we still hadn't been seated and had a show to be at by 10. The waiter/host was rude and made no effort to apologize for the wait, offer us a drink or just be honest and say it'd probably be best to leave so we could at least fit in a meal somewhere else before the 10 o'clock deadline. Would not go back here again.",2012,Caffe Linda
38057,2602,bad,1,10/23/12,"I try not to give bad reviews...key word is try. I'll do my best to keep it positive. It's a nice little place. Comfortable setting. That made my 30 minute wait for the SINGLE rainbow roll I ordered (over the phone, 20 minutes before going to pick it up) a little less annoying...a little. A 30-minute wait, you say? Maybe they were busy? Maybe...but if that was the case, I didn't see how. There were 2 customers at a table, and at least 6 or 7 staff (that I could see). You gotta let some stuff slide, right? Ok, I went to my happy place to quell my annoyance at my ever-increasing wait time. I figured this rainbow roll must be getting blessed by Jesus, Buddha, and Morimoto, so it's gotta be worth the wait, right? My naïveté is adorable, isn't it? Pffft...I usually give places a second chance. This time, not so much. Ever wanna punch yourself in the face for making a stupid choice? Well, my stupid choice was not sticking with Nori or Dai Kichi. So, uhhh....positives...nice decor, nice staff (the hostess was very apologetic for my wait, which is excusable...poor food execution is not), and I'm sure there's gotta be something good on the menu somewhere.",2012,Sushi Hana Japanese Restaurant
49670,3140,bad,1,8/25/13,I used to work at a peruvian restaurant so i know what it's supposed to taste like. I usually go to the dominican restaurant castillo a few doors down from this place. so i decided to try it one day. The menu is very small and the chicken was dry. Also the service was slow. overall i wouldnt go back here again.,2013,La Brasa Peruana
154724,2365,good,1,8/15/14,"Sooo good - that's according to my taste buds, but my wife, who's Bolivian (so she knows what's the what when it comes to Salteñas), was pleasantly surprised that the dough is 100% the real deal authentic as La Paz. Bolivian Llama Party serves up the only Salteñas worth eating in NYC (if you know of any others, message me! But until then, this is it for us).",2014,Bolivian Llama Party
117130,3950,bad,1,12/24/13,"I am a vegetarian who moved here about 6 months ago and I cannot, on my life, figure out why people keep referring me to this place.  I have tried dinner here. I have tried breakfast here.  Then someone told me this place is really just good for baked goods, so I returned a third time for dessert. I give up.  I got a tres leches cupcake that was almost inedible- dry and tasted like a stale, sweet muffin. How has this place duped so many people into advocating for it?",2013,Claire’s Corner Copia
104526,2193,bad,1,8/29/14,"I agree with Dennis.  This place lacks just about everything you want in a real Italian deli or shop.  The portions are light at best and they really seem to have some sort of Jesus complex about their food.  The older man that was in the kitchen, who barely seemed to speak English, looked like he hadn't shaved or showered in days.  Not the type of person I want handling my food.  And there was some really hyper woman there gabbing about her vegan stuff, at a place called ""The Flying Meatballs""... this seems like the dumbest place to launch vegan business. Food was just ok, store wasn't even fully stocked and while it looked nice, its all show.  Go to Esposito's, this place will be closed before the year is over and for good reasons.",2014,The Flying Meatballs
75689,1395,good,1,12/27/14,The Kerala food here is amazing. We drive over an hour to eat here and always worth it.,2014,Kochi Indian Cuisine
92030,3696,good,-1,1/21/11,"On their menu they have a quote that reads ""remember how good Chinese food used to taste?  It still does!"" and it's true!   My wife and I have been ordering take-out from Bergen Dragon for almost 3 years and have been impressed every time with the quality and taste of the food.  As the other reviewer mentioned, their egg rolls are probably the best you'll ever have.  We normally order the same thing at every Chinese take-out place, but feel comfortable enough to experiment with new dishes at Bergen Dragon.   Since we dine out about once a week, we find that consistency is the #1 problem at most restaurants.  We have not had even a slight problem with orders from Bergen Dragon. The food is always ready 10 minutes after the order is placed and we must pass 3 or 4 other Chinese places to get to Bergen Dragon, but it's definitely worth the trip. If you're in south Bergen County and looking for great Chinese take-out, you've got to give Bergen Dragon a try.",2011,Bergen Dragon
30992,1027,bad,-1,8/11/12,"terrible, highly priced and terrible quality",2012,Sakura Hibachi Steak House
206304,3565,good,-1,5/17/11,"The Parker House Inn is everything you could want in an Inn.  Amazing food and a cozy atmosphere.   I always feel like I am eating delicious food in some obscure town tucked away in Europe somewhere - It's fantastic. What a great escape.  The wait staff and Inn keepers are delightful.  Such a pleasure to walk down from your room to be greeted by such lovely individuals.  Sitting on the porch at night and having a meal and or a drink and then going right up to bed in their cozy rooms...Ugh I want to go back immediately just writing about it.  I have stayed here three times and loved my experience each time!  You would be a fool not to pay the Parker House Inn a visit.  Also, you don't just have to stay here to have dinner or drinks here!",2011,Parker House Inn
90853,2424,good,1,11/24/14,Gotta try the Grandma Pizza and the Chicken Savoy! Stellar. Can't wait to go back for both!!  Love that it's a BYOB and the owner is always there to greet you and make you feel special. Will definitely be one of my go to spots!,2014,Michael Angelo’s Restaurant & Brick Oven Pizza
43035,1212,bad,-1,2/6/10,"I went there for lunch with an old friend. We both live in the area and thought why not. Well, with the exception of the bar, which is quite nice and comfortable, the corned beef special was inedible! I fear that even though the bar is comfortable, I will not be going back again. Too bad, it's nice than the old tavern but the food is horrible.",2010,Continental Tavern
43890,4070,bad,1,10/2/12,"Gross food! Satay away. Service terrible, food worse!",2012,Romano’s Macaroni Grill
200638,3342,bad,-1,3/7/11,"I can't believe the positive comments that I'm reading related to this resturant. This had to be the most disgusting resturant that I had ever stepped foot in. As I'm waiting for my order from a friends recommendation. I witness a man behind the counter pick up two filthy mats off the floor, and take out the garbage. After he finished his chores he went straight to the preparing food. Come on people stop allowing Restaurant owners in the city of Newark to keep feeding us Sh@t, please up your standards. I wouldn't recommend this place to my neighbors dog.",2011,Jordan Halal Resturant
230431,4104,bad,1,9/7/14,"A small storefront in Red Hook with prices to make one shudder and portion sizes that are laughable.  Our waitress, who had only two table to handle when we were there, was bored beyond belief and knew little to nothing about the wine list. She explained that all dishes were meant to share however when they arrived the four of us couldn't even each get a bite the portions were so small. The past with lamb jowel at $22 came in a small soup bowl and wasn't even a quarter full. My dinning companion got about 3 bites out of it and then finito! Between the cost, the portion sizes and the attitude I say skip it.",2014,Grindhaus
76023,1165,bad,1,6/19/12,"Ok, so we wen't to see what's the bazz is all about. We got there at 8:20, we were told that we had to wait one hour, and we'll get a txt msg inviting us in. so we waited. and hour and a half later, we went inside to see what's up, still no room, so we waited another 20 minutes until the txt arrived. we thought - this must be good, otherwise people wouldn't wait so much to get in here. We got the butcher's steak and the veal. I mean, we ordered it, and it took 40 minutes to arrive! Again, we thought, this must be soo good.. and then we got it. And it was tasteless. We are both meat lovers, and we couldn't believe that this is what people are waiting for so much in line.. The only thing that was good was the desert. really good! salty chocolate ice cream or something like that. Really good. but not 3 hours of waiting good. the service is poor, the place is overpriced, over rated, and I'm definitely not going there again.",2012,St. Anselm
87046,1136,bad,1,6/10/12,"Bad very very bad. There was nothing on the menu that did amaze us. Portions really small, expect tapitas and not tapas. Just another bad version of spanish cuisine using the tapas excuse to rip you  off.",2012,Jamonera
135823,1962,good,1,9/13/14,"Coney Island is more than a restaurant. They have great food and it's halal/kosher meaning no pork and no alcohol served. They have a great selection of natural, organic products. They sell Honey, Shea Butter, Incense and the even do wholesale. Which is great who wants to go to the city when they have a lot of great items there. (Incense, Oils, Bukhoor, African black soap, etc) They are almost always crowded but it is worth the trip.",2014,Coney Island Restaurant
101572,3169,bad,-1,9/28/11,"They've managed to screw up every single thing myself and my friends have ordered while charging us out the nose for it. Its a Greek diner: baklava and or french fries should not be in the ""hit or miss"" category. Skip it.",2011,Zorba’s Brother
25177,4411,bad,1,2/24/13,It says at least $10 minimum for credit card .. My bill $16.00.. The man behind the counter gets mad and says next time bring cash unless you spend $25... !!Azzhole !,2013,Karina Restaurant
171448,4438,good,-1,7/20/13,"This sub shop is a Bloomfield landmark.  They make the BEST subs around!!  Good bread, quality meats & cheeses & everything is fresh.  If you like tuna, you HAVE to try their tuna.  I don't know how they prepare it but it is not fishy and its' totally addictive.",2013,Lenny & John’s Subs
119968,1695,good,-1,4/24/13,"After starting a job in the East Windsor area a few months ago I have managed to find my way over to Dabuscos on a very regular basis.  The staff and the food are outstanding.  I started off trying out their plain slice which has a nice thin crust style.  I moved on to their specialty slices which range from a basic buffalo chicken to my personal favorite the eggplant with vodka sauce.  I have yet to dive completely into their dinner menu mainly because I work during the afternoon, but based on my experience so far I would expect nothing but the best.   And finally...Last but not least, my favorite menu item this far is their pasta fagioli.  Great broth and loaded with pasta and vegetables.  I would highly recommend it.",2013,DaBuscos
173973,2820,good,-1,10/23/14,"Just what Nutley needed!!!! Our new favorite go-to place for amazing pizza... Great salads... Great apps!!! Atmosphere is fun, upbeat!!  Service is spot on.  Great date night hangout... Or weekday dinner with the kids!! Kids menu is a bonus!! Thank you for giving Nutley a new exciting place to eat!!",2014,Luna Wood Fire Tavern
79513,977,good,1,7/21/14,"This place is amazing. Arepas are just as good as the cart.  Staff is really fun and nice.  The fruit juices are also great, fresh,  and delicious.  Arepas con queso was the real star though; it was soft, delicious and buttery and piping fresh.  Worth the hype!",2014,Arepa Lady 2
179373,213,good,1,11/30/14,"We found Baoburg's through Yelp when were in Williamsburg and we were very happy we did.  This was one of my best meals ever.  Beginning with the Sangria.  Perfect amount of sweetness to tartness.  To begin our meal, we had brussel sprouts, delicious.  Then mushroom curstini, yum, and the short ribs, as our main entree.  The tastes were perfectly seasoned and cooked.  unusual and inventive.  And the prices were so reasonable, making us even happier as we left.",2014,Baoburg
28275,200,good,-1,2/6/14,"Started our lunch off with some TOTS for the table, absolutely delicious. I ordered the retro burger and I have to admit, this was one of the best burgers I have ever had. Served on a toasted english muffin, the blend of meat inside was so tasty my mouth is watering right now thinking about it. The staff was incredibly friendly and fun and the beer choices were perfect. Thanks to Gust for the amazing hospitality, great drinks and mouth watering food!",2014,American Retro
205855,1107,bad,-1,12/3/11,"I used to go here all the time - about 12-15 times a year for at least 3 years. However, the service has always been super slow but I was l was okay with that since I was always with a group of fiends and we never went while we were starving. But, the last three times I've gone, both my wife and I have gotten sick. After the first time it happened, I figured it was just something that didn't agree with us. But when it happened again, I called the restaurant to let them know that they may have some bad fish. The manager I spoke with started screaming at me, ""I have insurance! You no sue me, I get best fish around. Don't come back!"" Now, understand that the reason I called was not to complain or ask for my money back (or anything like at); it was simple a helpful ""Hey, you may was to check your fish because you may have gotten a bad delivery"" kind of statement. After getting sick a third time, we can't o there anymore. The service is horrible and you'd think they'd at least pretend to recognize us after going there for so long? Nope. They just treat us like prefect strangers.",2011,Mr Sushi
36187,3594,good,1,1/1/13,What can I say the best try the sausage & Peppers. I know all sausage & Peppers are the same... They are not!!! everything I have had here is fantastic. Ciao- Enjoy,2013,Carmines Italian Deli
234824,4180,good,-1,7/13/14,"We just had dinner here again for the third time. Everything from the service to food and drinks were excellent! We had multiple items that we shared, steak was fantastic, carrot salad and taste of ham (three local cured meats) were great amongst other things. They have a house made drink made from clarified milk that is delicious! Nice list of bourbons and whiskey's (although not my cup of tea), but we would definitely look forward to coming back! Great spot.",2014,Bank & Bourbon
43553,3400,good,1,7/6/14,"Wow ordered a strip steak, on the rock, which is a 2inch thick steak that you cook on a lava rock to your liking. Uhm pretty frickin awesome and delicious! And I'm picky about my steaks so this was great, didn't have to send it back because I'm cooking it! After we ate that, ordered an apple pie and a slice of cheesecake.... Both were to die for!! The cheesecake was one of the best cheesecakes I've ever had. And some other reviews on here we're saying the water tasted funny? Tasted like normal water to me. Service was good, price was good.",2014,Black Rock Steakhouse
122821,1770,bad,1,1/10/14,"I was not at all impressed with this restaurant. The decor was unattractive. There seemed to be a fixation on noses by the pictures on the walls. We were a group and ordered from the pre fixe menu. Myself and other Italians I have asked never heard of ribollita. Apparently it's a soup. I ordered it as an appetizer. When the waitress brought the deep bowl, it looked more like a dish that had already been eaten. There was barely any soup in the bowl. For the entree I ordered spaghetti and meatballs. I didn't like the sauce. It looked and tasted like reheated sauce. I have definitely had better spaghetti and meatball dinners. Dessert was good but since it was gelato, they didn't make it. Lol Others in my group had the tiramisu; they were big slices and they did like it.",2014,Trattoria Dell’Arte
29834,226,bad,1,6/3/14,Worst!!!!! OMG ordered 5 dishes they recommended and all horrible!! The food is not fresh!!! They use package d food!! Especially do not order AVOCADO TORTILLA  CHIP!!! Avocado is defenatley packaged and not fresh!  Service so so! Cleaning guy asked us 4 times if we were done with our dish even though we ordered one more bottle of white wine. PLEASE DO NOT EAT HERE!!!!!!,2014,OCabanon
83653,1041,bad,-1,7/19/14,The only good thing about this restaurant is ambience. Everything else sucks. For the price - it does not provide any value. The food portion is limited and lacks flavor....do not recommend this place at all (compared to others in the area like Sahara in New Brunswick),2014,Labebe Mediterranean Cuisine
108725,1489,good,1,10/19/14,"Even though this place is only two blocks from my apartment, I had sort of put off coming here.  It's located on one of the less attractive street corners in LIC, and the space was formerly a trashy diner that always looked like it was on the verge of being condemned by the health department.   What a surprise!  Charming and welcoming inside, with an attentive and friendly staff.  I ordered a delicious Pisco Sour (at happy hour prices!) and a dish I can't remember the name of but was basically juicy chunks of sirloin steak with sautéed tomatoes and onions, served over a bed of French fries.  Perfectly cooked and amazingly flavorful.  Peruvian comfort food, basically.   So happy I decided to pop into Jora on a whim... I'll be back often!",2014,Jora Restaurant & Bar
127120,1845,bad,1,12/24/13,Horrible customer service.  Went today to get bagels for Christmas morning. While I waited for some to come out of the oven I asked if they could fill the rest of my order while I waited since they didn't have many bagels left.  The girl walked away to go cook while the other girl ignored me and filled.other orders.of.people that came in after me.   I found that to be very rude especially after I asked to have rest of ordered filled.  Then they  brought the bagels out and still no one helped right away.   There bagels are ok I usually stop there because I live in Dayton and like helping local businesses but will definitely take my business.somewhere else after today.,2013,Bagel Giant Cafe
60695,3984,bad,1,3/6/13,"Let me start off by saying that I LOVE the Windjammer Restaurant - it has been one of my favorite restaurants for years.  I now work in South Burlington, and decided to have lunch at the Windjammer today after an appointment.  It was late (after 2pm) and I only had a short time left before having to be back at work.  I didn't want to do fast food, so I figured the salad bar would be quick!  I walked in and was greeted by a friendly hostess and told that I would have to sit upstairs in the pub, as the main dining room was closed.  I went upstairs, and was ignored for at least 5 minutes - I didn't even see anybody that looked like they worked there.  I was running out of time, so went downstairs to ask the hostess if I could just help myself to the salad bar, and she wasn't there.  I left and went next door to Moe's - one of my least favorite restaurants in Burlington.  Windjammer, you let me down!!  All that I wanted was a salad!!!  (I will be back...) ***UPDATE*** I just ate at the Windjammer Restaurant today for lunch (3/25/13) and it was not a good experience.  I was seated promptly, and the salad bar was good (not great), but the fruit salad was on the verge of being rancid - I had to spit it out onto my plate!  My server was nice, but he kept telling me that I didn't need to rush, over and over again!  Him saying that made me feel like I needed to rush!  It was a poor experience.  What's happened to this place!?!?  Maybe single people should expect bad service, but there's no excuse for the disgusting fruit salad.",2013,Windjammer Restaurant
158445,4590,bad,1,12/26/14,"Ordered the Italian Wedding soup.  The menu pictured showed a large bowl of soup with lots of escarole, white beans and 8 meatballs.  They brought me a small covered ramekin with three meatballs and five white beans (I counted).  Total rip off.",2014,Nonna’s Meatball Kitchen
13056,857,bad,1,4/23/14,45 min left till official close time & the guy hand gestured telling me he's closed.. While he was on the phone. Not OK with that.,2014,Sultan Wok
33814,281,bad,1,7/7/12,"Food was great but here is why I will never return: 1. Table tents at table that to paraphrase say basically ""eat and then leave cause others are waiting"" 2. They charge for ""to go"" containers 3. No modifications to specials 4. And worst: owner or manager pulled up in his Maserati, parked in front of a fire hydrant for over an hour, told an employee ""too bad"" when told about it. Then he bumped into a waitress, causing her to spill a drink on the floor, so what does the owner do? Not apologize but rather throw a rag on the spill and tell the waitress ""you got that"" Talk about a douche bag! ""i would not pay for a box, they wouldnt change their special lox. I do not like green eggs cafe, I will not go there anyway! (shout out to Dr. Seuss!)",2012,Green Eggs Café
203743,4248,good,1,9/6/11,"Best Chinese food around. Very polite people, very fast service, great prices & great food",2011,Quality Chef
121391,4956,bad,1,12/11/14,Awful service mated with below average food quality equals a complete miss.  This is even bad by airport standards.,2014,Champps Americana
255613,4765,good,-1,11/10/14,"The BEST soul food I have ever had- and I'm a soul food fanatic! Even as take-out the fried chicken is crispy and juicy. Can't get enough of their corn bread, it's better than I make myself! If you're in the area, it would be a waste not to stop by. You can definitely taste the love and time that goes into every dish!",2014,Lilly’s Soul Food Restaurant
230762,4115,bad,-1,3/1/12,absolutely terrible! the food was good but service was the worst i've ever had.  there was a health issue with my food and they refused to fix it. i've been to almost 15 sushi restaurants in the essex county area and this place should be one of your last stops,2012,Momoya
65897,2438,good,1,1/6/14,"This place was great! I went for the first time a few days ago and I got a Rose-Vanilla Milkshake. It was so good, I'm salivating thinking about it right now. Really delicious and creative flavor combos (ROSE Milkshake - woah!) . My friend got a coffee/salted caramel milkshake without the salted caramel (so, just coffee) and she loved it. While we were there, the next customer ordered a ""Fancy Ham"" savory crepe and it smelled so good - wow! We are definitely going back here , a lot more times.",2014,Global Crepes & Local Shakes
201360,3378,bad,1,10/2/12,Went there once for the buffet. Never going back. Food was just not good.,2012,Lili’s Oriental Cuisine
103001,1394,bad,1,8/31/14,"I walked in with some friends to order some coffee.  I was ignored by all three employees at the register for at least 3 minutes. They even walked around me without saying a word to bring other orders outside. It wasn't until I asked ""how do I order something"" that I finally got attention. The coffee was good, the service not so much.",2014,Le Petit Parisien
119371,1674,bad,-1,7/9/12,"I have been to K Fusion many times, and every time has been memorable. Now, I will never return there and will warn all friends and family never to go as well. On this last trip I had invited my parents to visit me and go to lunch here since they have never been. (To add I was here the day before for Sushi as well). I ordered a soup with two rolls (lunch menu), dad had their Lunch Filet Mignon with soup, and mom had a basic chicken dish with soup. Soup comes out and all three are cold. Not luke warm but cold. We all take a couple of bites and push it to the side. I informed the waitress nicely that the soup was cold, she apologized, not such a big deal since we really were waiting for our main dishes. Food arrives, Moms chicken is good, Pops Filet Mignon which he ordered medium is cooked on the outside raw red in center (not rare but raw red, there is a difference). I had ordered a Spicy tuna roll and I noticed after eating had a distinct fishy taste. Again I ate here the day before, same thing and it was excellent. Needless to say, between the cold soup, fishy roll, and undercook steak, I was not thrilled. Also I wanted this to be special for my parents since it was their first time. Waitress came over, we informed her about the steak and I asked her to just take my order away (I was not in the mood for sushi after that taste). I was never rude to her, even said I understand she is not the one who prepares it (I work in the food industry as well). Pops plate comes out with the now recooked steak and he seems to be happy and we are sitting there talking. Suddenly a gentleman comes over, I quess the manager he doesnt say, and here are his exactg words: ""I HEAR ABOUT YOUR PROBLEMS AND I DONT WANT TO HEAR IT ABOUT MY FISH. WE TAKE CARE OF YOUR MEAL, BUT ALL OF YOU ARE NEVER TO COME BACK IN HERE AGAIN"".  He also then tries to tell my dad how a medium steak is pink, I interrupt him to tell him it was raw. My family sat there and were shocked and so humiliated. I am 36, my parents in their 60's and we have never, never been yelled at or told never to come back again in a restaurant. My father put down his fork and said we are leaving, again after taking only two bites from his meal. How dare this man talk to us in the manner in which he did. I will never return and neither will my friends and family. I work in a restaurant and I am the 1st to know that sometimes the food just might not be that good that day. The issue here is how we were talked to and treated.",2012,Kenji Fusion Asian
110422,1518,bad,-1,1/2/10,"This is the first time I have ever taken the time to write a review about any restaurant.  The food was ok.  The first time I ordered delivery the delivery man overcharged me and included his tip in without asking and was very short with me.  The second time I ordered the lady who answered the phone was extreamly rude and so unprofessional.  Everytime I asked a question, she cut me off midsentance. I cant see paying anyone to treat you like that.  Never again.",2010,China Sea Chinese Restaurant
10596,4000,bad,1,2/16/12,"We called for take-out early in the afternoon and asked to pick-up at 6. When we got there at 6, the cashier ignored us even though no one else was there and it was only after the manager got in that we were helped. Our food was not ready until 6:30 so we ended up eating it there. Two of us ordered pad thai and there was a huge discrepancy between the portion sizes. The service was horrible, but I think this might've been because the cashier was new. There were also a ton of people waiting and they probably needed more people making the food. The things that slightly redeem this restaurant are that there are healthier types of noodle options (like yam noodles). Also, the manager/owner is super nice and helpful and made up for the fact that the cashier had no idea what was going on. I love the health concept and think this place might have potential in the future, but at the moment it's still scrambling to get its act together.",2012,Jeera Thai
169001,2716,good,1,10/11/14,"Traveled to New England with a friend who grew up near the Hartness House.  We were welcomed with warmth by the innkeeper and taken to a lovely double room on the 3rd floor.  The place is old and well-loved. I admired the detail and thoughtful care given to every room in the place. We explored the grounds in the morning and met Max, the wonder dog. Breakfast was cooked to order and delicious.  The innkeeper was gracious and kind. We topped off our visit when we encountered two deer in the roadway as we were leaving the property. Definitely a visit for the memory books.",2014,Hartness House Inn & Restaurant
147226,1819,bad,1,1/27/11,"Brought a visiting foodie friend here for dinner about a year and a half ago. The food was delicious if overpriced, BUT... after my husband made a pun involving the pickled peppers on the menu, the server glared at him and asked curtly ""Are you done? I can't handle this today."" This was immediately followed by a long awkward silence. What the hell? We were given a new server immediately although our original server was clearly still working. My (slightly drunk) friend asked our new server jokingly ""aren't we fun?"" and the new server replied dryly ""Yes, you are having fun."" Oh well, perhaps it was worth the story but I am sad to say that even though I loved the food and it is about a block from our apartment, we have vowed to never return. If you do decide to go, remember: NO PUNS.",2011,The Grocery
63177,4418,bad,-1,9/11/12,"Very good chicken but only reason I gave it 1 star is because me and my wife witnessed the owner yelling at one of his employees in front of us, was really nasty with his poor choice of words, I'm sorry you just don't do that in front of your customers ever.",2012,Chicken Galore
